product_id,reason,name,url,variant,category_id,category,stock,stock_use,status,sku,price,price_currency,description,hash_key
1296786887,,Ember / Ember Tutup / Ember Plastik Ukuran 6 Galon,https://www.tokopedia.com/floeshop/ember-ember-tutup-ember-plastik-ukuran-6-galon,,3777,Rumah Tangga ~ Kebersihan ~ Ember & Baskom,20,true,1,,"26,000",IDR,"Untuk produk ini hanya dapat menggunakan gojek / grab

Ukuran:
- Volume: 6 Galon (24 LIter)
- Diameter: 32 cm
- Tinggi: 30 cm",5949bea966299bbe71779ef9270d8cfd
1296816044,,Ember / Ember Tutup / Ember Plastik Ukuran 60 Liter Abu,https://www.tokopedia.com/floeshop/ember-ember-tutup-ember-plastik-ukuran-60-liter-abu,,3777,Rumah Tangga ~ Kebersihan ~ Ember & Baskom,19,true,1,,"60,000",IDR,"Untuk produk ini hanya dapat menggunakan gojek / grab

Ukuran
- Volume: 60 L
- Diameter: 50 cm
- Tinggi:  50 cm",4839d54a8a25fef4c202644357f2caef
1297024055,,Ember / Ember Tutup / Ember Plastik Ukuran 80 Liter Abu,https://www.tokopedia.com/floeshop/ember-ember-tutup-ember-plastik-ukuran-80-liter-abu,,3777,Rumah Tangga ~ Kebersihan ~ Ember & Baskom,20,true,1,,"65,000",IDR,"Untuk produk ini hanya dapat menggunakan gojek / grab

Ukuran:
- Volume: 80 L
- Diameter: 51 cm
- Tinggi: 56 cm",de6da2f03dbebbd76712ab2f74738d2b
1153001936,,Ember Plastik 30 Liter dengan Tutup Wadah,https://www.tokopedia.com/floeshop/ember-plastik-30-liter-dengan-tutup-wadah,,3777,Rumah Tangga ~ Kebersihan ~ Ember & Baskom,20,true,1,,"67,500",IDR,"Hanya untuk gojek / grab dikarenakan volume yang besar

- Volume: 30 Liter
- Diameter Ember: 39 cm
- Tinggi Ember: 38 cm
-Handle yang terbuat dari nickel
-Ember dan wadah

Berat dimasukkan 5kg agar gojek / grab dapat membawa 4 sekaligus maks

",eda2fd2b46b966402396f39ec334dd94
1153003253,,Ember Plastik 40 Liter dengan Tutup Wadah,https://www.tokopedia.com/floeshop/ember-plastik-40-liter-dengan-tutup-wadah,,3777,Rumah Tangga ~ Kebersihan ~ Ember & Baskom,20,true,1,,"77,000",IDR,"Hanya untuk gojek / grab dikarenakan volume yang besar

- Volume: 40 Liter
- Diameter Ember: 42 cm
- Tinggi Ember: 40.5 cm
-Handle yang terbuat dari nickel
-Ember dan wadah

Berat dimasukkan 5kg agar gojek / grab dapat membawa 4 sekaligus maks

",dd728809ea2c919330f6bb8c30388f04
1155251307,,Ember Plastik 50 Liter dengan Tutup Wadah,https://www.tokopedia.com/floeshop/ember-plastik-50-liter-dengan-tutup-wadah,,3777,Rumah Tangga ~ Kebersihan ~ Ember & Baskom,20,true,1,,"97,200",IDR,"Hanya untuk gojek / grab dikarenakan volume yang besar

- Volume: 50 Liter
- Diameter Ember: 46 cm
- Tinggi Ember: 43 cm
-Handle yang terbuat dari nickel
-Ember dan wadah

Berat dimasukkan 5kg agar gojek / grab dapat membawa 4 sekaligus maks

",d93fe10d6e43c6623bdcb8c8f12e7db2
1155672253,,Ember Plastik 60 Liter dengan Tutup Wadah,https://www.tokopedia.com/floeshop/ember-plastik-60-liter-dengan-tutup-wadah,,3777,Rumah Tangga ~ Kebersihan ~ Ember & Baskom,20,true,1,,"118,000",IDR,"Hanya untuk gojek / grab dikarenakan volume yang besar

- Volume: 60 Liter
- Diameter Ember: 50 cm
- Tinggi Ember: 43.5 cm
-Handle yang terbuat dari nickel
-Ember dan wadah

Berat dimasukkan 5kg agar gojek / grab dapat membawa 4 sekaligus maks

",dfc1d7e2659ae93a12f7093243a7c9ec
989970334,,Face Shield / Face Mask New Era APD,https://www.tokopedia.com/floeshop/face-shield-face-mask-new-era-apd,,2525,Kesehatan ~ Perlengkapan Medis ~ Seragam Medis,10,true,1,,"35,000",IDR,,900412eeb846963593011fae9d7d6bf8
910443686,,Filter Paper V60 Hario VCF-02-40W,https://www.tokopedia.com/floeshop/filter-paper-v60-hario-vcf-02-40w,,36,Produk Lainnya,10,true,1,,"45,000",IDR,"Filter Paper Hario untuk V60
Isi 40 sheets",f5f9209181b0cb943e4b92e982636b91
708891307,,Filter Pureit Germ Kill Kit Unilever 1500 Liter,https://www.tokopedia.com/floeshop/filter-pureit-germ-kill-kit-unilever-1500-liter,,917,Dapur ~ Peralatan Dapur ~ Water Purifier,37,true,1,,"298,000",IDR,"Filter Pureit Germ Kill Kit Unilever 1500 Liter

Filter air yang dapat memurnikan air hingga 1500 Liter air atau setara dengan 80 galon air dan memiliki prosesor yang dapat membunuh kuman dalam air, sehingga Anda dapat mengkonsumsi air tersebut dengan aman. Unilever pure it germkill kit filter air ini dilengkapi dengan filter karbon aktif yang dapat Anda gunakan selama 6-8 bulan

Selama produk dapat dibeli artinya stok masih ada",c3cb50007b0b8d141b0838148fa7a192
910698775,,Gagang dan Kepala / Handle Set Pel Lantai Super Mop Bolde,https://www.tokopedia.com/floeshop/gagang-dan-kepala-handle-set-pel-lantai-super-mop-bolde,,1020,Rumah Tangga ~ Kebersihan ~ Alat Pel,5,true,1,,"79,500",IDR,Gagang dan Kepala Pel Lantai Supermop Bolde,ce0b0fe824493b5fa05757e0ebeb3653
973139154,,Galon Air Tambah Kran / Keran 12 Liter (Sedang),https://www.tokopedia.com/floeshop/galon-air-tambah-kran-keran-12-liter-sedang,,916,Dapur ~ Peralatan Dapur ~ Dispenser Air,24,true,1,,"45,000",IDR,"Galon Air 12 Liter
Sudah dapat keran
Tinggi: 35cm
Diameter: 27cm
 
Material plastik food grade
Cocok untuk segala acara keluarga arisan, rapat, ulang tahun untuk rumah makan, maupun untuk keperluan rumah tangga. 

Galon air 12 Liter ini mudah dibersihkan atau dikuras karena dapat dijangkau oleh tangan dengan mudah. Tangan dengan mudah dapat masuk ke dalam galon air karena lubang tutup yang besar dan lebar diameter tutup 15cm.

Catatan : Bila ada bocor dekat keran bisa dikencangkan dengan menahan skru keran dari dalam galon air dan keran air dari luar diputar ke kanan sampai kencang.

Untuk galon air pengiriman hanya melalui Gosend dan Grab.",2ee5c1cccbdc9daefcde450b6271769a
957837193,,Galon Air Tambah Kran / Keran 19 Liter (Besar),https://www.tokopedia.com/floeshop/galon-air-tambah-kran-keran-19-liter-besar,,916,Dapur ~ Peralatan Dapur ~ Dispenser Air,75,true,1,,"55,000",IDR,"Galon Air 19 Liter
Sudah dapat keran
Tinggi: 47cm
Diameter: 27cm
 
Material plastik food grade
Cocok untuk segala acara keluarga arisan, rapat, ulang tahun untuk rumah makan, maupun untuk keperluan rumah tangga. 

Galon air 19 Liter ini mudah dibersihkan atau dikuras karena dapat dijangkau oleh tangan dengan mudah. Tangan dengan mudah dapat masuk ke dalam galon air karena lubang tutup yang besar dan lebar diameter tutup 14cm.

Catatan : Bila ada bocor dekat keran bisa dikencangkan dengan menahan skru keran dari dalam galon air dan keran air dari luar diputar ke kanan sampai kencang.

Untuk galon air pengiriman hanya melalui Gosend dan Grab.",8240f23557024337de1b3099d767e2ee
985495766,,Galon Air Tambah Kran / Keran 5 Liter (Kecil),https://www.tokopedia.com/floeshop/galon-air-tambah-kran-keran-5-liter-kecil,,916,Dapur ~ Peralatan Dapur ~ Dispenser Air,1,true,1,,"35,000",IDR,"Galon Air 5 Liter
Dapat digunakan untuk dispenser
Sudah dapat kran
Tinggi: 35cm 
Diameter: 17cm
 
Material plastik food grade
Cocok untuk segala acara keluarga arisan, rapat, ulang tahun untuk rumah makan, maupun untuk keperluan rumah tangga.

Untuk galon air pengiriman hanya melalui Gosend dan Grab.",53241145703cfe50bb681cb5609e9074
1002390465,,Galon Air Tanpa Kran / Keran / Polos 19 Liter (Besar),https://www.tokopedia.com/floeshop/galon-air-tanpa-kran-keran-polos-19-liter-besar,,916,Dapur ~ Peralatan Dapur ~ Dispenser Air,100,true,1,,"47,500",IDR,"Galon Air 19 Liter
Dapat digunakan sebagai galon dispenser
Tinggi: 53cm
Diameter: 28cm
 
Material plastik food grade
Cocok untuk segala acara keluarga arisan, rapat, ulang tahun untuk rumah makan, maupun untuk keperluan rumah tangga. 

Untuk galon air pengiriman hanya melalui Gosend dan Grab.",ab7afc4dd37d33582032066af3947aa5
985492338,,Galon Air Tanpa Kran / Keran / Polos 5 Liter (Kecil),https://www.tokopedia.com/floeshop/galon-air-tanpa-kran-keran-polos-5-liter-kecil,,916,Dapur ~ Peralatan Dapur ~ Dispenser Air,5,true,1,,"29,500",IDR,"Galon Air 5 Liter
Dapat digunakan sebagai galon dispenser
Tinggi: 35cm 
Diameter: 17cm
 
Material plastik food grade
Cocok untuk segala acara keluarga arisan, rapat, ulang tahun untuk rumah makan, maupun untuk keperluan rumah tangga.

Untuk galon air pengiriman hanya melalui Gosend dan Grab.",bc1c016abaa816ce1e92bfaecd51569a
866655123,,Gantungan Baju / Folding Hanger Lion Star 20pcs,https://www.tokopedia.com/floeshop/gantungan-baju-folding-hanger-lion-star-20pcs,,1011,Rumah Tangga ~ Laundry ~ Gantungan Baju,99,true,1,,"39,500",IDR,"Varian gantungan baju lainnya:
https://www.tokopedia.com/floeshop/etalase/gantungan-baju",5268831fcbc0f357692f3188cc4edb34
857905380,,Gantungan Baju Hanger Citra Jaya Plastic 12pcs,https://www.tokopedia.com/floeshop/gantungan-baju-hanger-citra-jaya-plastic-12pcs,,1011,Rumah Tangga ~ Laundry ~ Gantungan Baju,38,true,1,,"27,500",IDR,"Gantungan Baju Citra Jaya Plastic isi 12pcs terbuat dari bahan yang sangat kokoh sehingga dapat menahan beban lebih dibandingkan merk lainnya.

Untuk melihat jenis gantungan baju lainnya;
https://www.tokopedia.com/floeshop/etalase/gantungan-baju",afa3bcea39591cec07264b85d8d57aa7
857891004,,Gantungan Baju Hanger Indo Kurnia 10Pcs,https://www.tokopedia.com/floeshop/gantungan-baju-hanger-indo-kurnia-10pcs,,1011,Rumah Tangga ~ Laundry ~ Gantungan Baju,48,true,1,,"12,000",IDR,"Gantungan baju merk indo kurnia isi 10pcs anti karat

Untuk melihat gantungan baju lainnya:
https://www.tokopedia.com/floeshop/etalase/gantungan-baju",97dc33dc1302dabf3e8553e1d451f300
857884980,,Gantungan Baju Hanger Leo 10pcs,https://www.tokopedia.com/floeshop/gantungan-baju-hanger-leo-10pcs,,1011,Rumah Tangga ~ Laundry ~ Gantungan Baju,98,true,1,,"10,000",IDR,"Gantungan anti karat merk leo 10pcs

Untuk melihat gantungan baju lainnya:
https://www.tokopedia.com/floeshop/etalase/gantungan-baju",49564acefc4df1141a32a153ec9b794c
1097863459,,Gayung Bulat Lion Star Livina,https://www.tokopedia.com/floeshop/gayung-bulat-lion-star-livina,,1004,Rumah Tangga ~ Kamar Mandi ~ Gayung,99,true,1,,"17,200",IDR,"Hanya untuk gojek / grab yah karena beresiko pecah jika menggunakan kurir ekspedisi
Warna akan kami kirim random, tapi kalau ada request silakan tanyakan karena belum tentu ready warna",5279aeb5a05343c3f53ca2174aff6f18
1097865450,,Gayung Hati Lion Star Livina,https://www.tokopedia.com/floeshop/gayung-hati-lion-star-livina,,1004,Rumah Tangga ~ Kamar Mandi ~ Gayung,100,true,1,,"15,100",IDR,"Hanya untuk gojek / grab yah karena beresiko pecah jika menggunakan kurir ekspedisi
Warna akan kami kirim random, tapi kalau ada request silakan tanyakan karena belum tentu ready warna",36aa6188ed2ad604f8c534e9ace706a3
1048629027,,Gilingan Pasta / Mie / Molen Airlux GM 1500,https://www.tokopedia.com/floeshop/gilingan-pasta-mie-molen-airlux-gm-1500,,3482,Dapur ~ Alat Masak Khusus ~ Noodle & Pasta Maker,10,true,1,,"225,000",IDR,"Barang yang kami jual ori, silakan langsung di order",9744f58d475b1e80924e7a08ccd2162d
1048639403,,Gilingan Pasta / Mie / Molen Atlas Marcato,https://www.tokopedia.com/floeshop/gilingan-pasta-mie-molen-atlas-marcato,,3482,Dapur ~ Alat Masak Khusus ~ Noodle & Pasta Maker,47,true,1,,"145,000",IDR,"Barang yang kami jual ori, silakan langsung di order",e376d8c11a135c3df951b264c61729ea
898539986,,Gilingan Pasta / Mie / Molen Atlas Q2,https://www.tokopedia.com/floeshop/gilingan-pasta-mie-molen-atlas-q2,,3482,Dapur ~ Alat Masak Khusus ~ Noodle & Pasta Maker,8,true,1,,"154,000",IDR,"Terdiri dari:
Kerangka plastik dengan handle, as metal yang dilapisi chrome, 8 buah roda pemotong zigzag, 8 buah roda potong polos, Rangka plastik untuk membuat lingkaran

- Pada samping roda pemotong ada secali plastik dengan ukuran panjang 6mm, lebar 2mm yang gunanya untuk mengatur roda pemotong masuk ke as metal chrome atau tarik keluar roda pemotong dari as metal chrome

- Setelah roda pemotong sudah ditempatkan pada kerangka plastik handle jadilah pasta maker, siap pakai
- Ada dua rupa roda pemotong plastik, model zig zag dan model polos, boleh pilih salah satu, dengan mengatur posisi/jarak roda pemotong yang bervariasi pada as metal chrome dapat membuat pasta maker stripe panjang bermacam-macam bentuk dan ukuran.",89f74372028be288c7e83f218c621c95
870936423,,Gilingan Pasta / Mie / Molen Atlas Weston,https://www.tokopedia.com/floeshop/gilingan-pasta-mie-molen-atlas-weston,,3482,Dapur ~ Alat Masak Khusus ~ Noodle & Pasta Maker,6,true,1,,"329,000",IDR,"Weston Atlas juga di lengkapi dengan :
1 buah engkol
1 buah pengait
1 buah pastabike
1 buah buku cara pemakaian dengan 10 bahasa",9e4132a84cc8ede03b8971067014a786
890538556,,Gilingan Pasta / Mie / Molen Homelux Classic,https://www.tokopedia.com/floeshop/gilingan-pasta-mie-molen-homelux-classic,,3482,Dapur ~ Alat Masak Khusus ~ Noodle & Pasta Maker,9,true,1,,"162,000",IDR,Barang yang kami jual ori,6f390ef8c2f70586450430ed39095cb5
1048646475,,Gilingan Pasta / Mie / Molen Oxone OX 355AM,https://www.tokopedia.com/floeshop/gilingan-pasta-mie-molen-oxone-ox-355am,,3482,Dapur ~ Alat Masak Khusus ~ Noodle & Pasta Maker,39,true,1,,"249,000",IDR,"Barang yang kami jual ori, silakan langsung di order",d7824fe2419aad438bd0a32ec5ba2aba
858401004,,Gooseneck Kettle 350mL Japanese Style,https://www.tokopedia.com/floeshop/gooseneck-kettle-350ml-japanese-style,,952,Dapur ~ Peralatan Masak ~ Teko & Pemanas Air,0,false,3,,"130,000",IDR,"Ready, langsung saja di order",6548d0fd951b689da3ad66933c3442c7
873613351,,Hair Dryer Twin Dog TD 2235,https://www.tokopedia.com/floeshop/hair-dryer-twin-dog-td-2235,,2252,Kecantikan ~ Styling Rambut Wanita ~ Hair Dryer,5,true,1,,"75,000",IDR,,5ad8c65913522f4cc8e9f16182bd9da6
1125183370,,Hanger / Kapstok Gantungan Baju 5 Kaitan Lion Star,https://www.tokopedia.com/floeshop/hanger-kapstok-gantungan-baju-5-kaitan-lion-star,,1011,Rumah Tangga ~ Laundry ~ Gantungan Baju,12,true,1,,"16,200",IDR,Termasuk 4 paku untuk menancapkan hanger,c04ffe8e8f64706f7590e052e8d16ba7
1015103144,,Hanger / Kapstok Gantungan Baju 7 Kaitan Besi,https://www.tokopedia.com/floeshop/hanger-kapstok-gantungan-baju-7-kaitan-besi,,1011,Rumah Tangga ~ Laundry ~ Gantungan Baju,12,true,1,,"27,500",IDR,,c685f116e5cdbae0f094bcbd7ce39184
855011641,,HappyCall Double Pan 32cm,https://www.tokopedia.com/floeshop/happycall-double-pan-32cm,,948,Dapur ~ Peralatan Masak ~ Panci,5,true,1,,"232,000",IDR,"HAPPYCALL
[Original Made in Korea]
Super Jumbo Size 32 x 24 cm

* Karet Seal Cadangan
* Buku Manual

Spesifikasi:
1. Sistem Pengunci Magnetik (magnetic locking mechanism /handle)
2. Pegangan Stainless Steel (stainless steel holder)
3. Karet Segel Silicon (silicon seal packing)
4. Tempat penampung minyak /uap air
5. Engsel Penahan (hinge joint /oil receptacle)
6. Lubang uap (steam vent /port)
7. Alur menonjol (grooved rim)
8. Gagang Anti Panas (controured head resistant handle)

Happy Call Double Pan memiliki 2 sisi permukaan untuk memasak dengan perangkat karet segel silikon (Dow Corning, USA) dengan gagang bermagnetik, hingga:

* Menghasilkan pressure tinggi, proses masak menjadi lebih cepat 30-40%
* Tidak tumpah saat masakan dibolak-balik
* Hasil Optimal &amp;amp;amp;Maksimal, olahan ikan dan daging terasa lembut didalam dan crispy diluar

Manfaat Happy Call antara lain:

* Memanggang ikan, udang, aneka seafood, steak, sate, martabak, pizza, cake.
* Mengolah nasi goreng dari beras, aneka tumis sayuran hingga popcorn dengan sempurna.
* Dapur bersih bebas percikan minyak.Tanpa asap dan bau.
* Dilengkapi dengan tiga lapisan keramik special ceratinum coating menjadikan permukaan bebas lengket, hanya membutuhkan sedikit minyak. Kuat dan tahan lama serta mudah dibersihkan.
* Mengatasi problem memasak ikan! (tanpa percikan minyak)
* Sajian lebih nikmat dan kaya gizi

Untuk melihat peralatan dapur lainnya:
https://www.tokopedia.com/floeshop/etalase/dapur",5c1994c246f003e9adff721dfe103048
1016256486,,Jemuran Rak Gawang / Gantungan Baju (Adjustable Height),https://www.tokopedia.com/floeshop/jemuran-rak-gawang-gantungan-baju-adjustable-height,,1011,Rumah Tangga ~ Laundry ~ Gantungan Baju,7,true,1,,"175,000",IDR,"Gantungan baju ini bisa diatur tinggi rendahnya
Bahan besi dilapisin krom yang tebal
Tinggi: ~80cm - 140cm
Panjang: ~1 meter

Jika membutuhkan yang lebih besar:
https://www.tokopedia.com/floeshop/jemuran-rak-gawang-gantungan-pakaian-baju-jas-gaun-deluxe-size

Gantungan baju ini pengiriman hanya melalui Gosend dan Grab

Produk ini akan dikirimkan dalam bentuk diassembled seperti di gambar terakhir, sehingga memerlukan perakitan. 

Langkah perakitan: 
1, Lepas baut yang berada di pole (tiang) bagian coklat
2. Masukkan pole (tiang) coklat pada fondasi rak gawang
3. Pasang baut (yang dilepas di langkah ke-1) melalui bagian bawah fondasi

Perakitan akan kami ajari lebih lanjut jika dibutuhkan.",1f55b7abae53f95853f0314f81b9b067
1107287205,,"Jemuran Rak Gawang / Gantungan Pakaian Baju, Jas, Gaun Deluxe Size",https://www.tokopedia.com/floeshop/jemuran-rak-gawang-gantungan-pakaian-baju-jas-gaun-deluxe-size,,1011,Rumah Tangga ~ Laundry ~ Gantungan Baju,9,true,3,,"379,000",IDR,"Gantungan baju ini bisa diatur tinggi rendahnya
Bahan besi dilapisin krom yang tebal
Sangat cocok untuk display baju yang tinggi / panjang seperti gaun pesta , baju gamis dan jas
Tinggi: ~100cm - 160cm
Panjang: ~1.4 meter

Jika butuh yang lebih kecil: 
https://www.tokopedia.com/floeshop/jemuran-rak-gawang-gantungan-baju-adjustable-height

Gantungan baju ini pengiriman hanya melalui Gosend dan Grab

Produk ini akan dikirimkan dalam bentuk diassembled seperti di gambar terakhir, sehingga memerlukan perakitan. 

Langkah perakitan: 
1, Lepas baut yang berada di pole (tiang) bagian coklat
2. Masukkan pole (tiang) coklat pada fondasi rak gawang
3. Pasang baut (yang dilepas di langkah ke-1) melalui bagian bawah fondasi

Perakitan akan kami ajari lebih lanjut jika dibutuhkan.",a6e4bc41a01507a0144a0537b661243d
1011726041,,Jemuran Rak Handuk Stainless Palang 8 Model Sayap,https://www.tokopedia.com/floeshop/jemuran-rak-handuk-stainless-palang-8-model-sayap,,1012,Rumah Tangga ~ Laundry ~ Jemuran Baju,6,true,1,,"148,000",IDR,"Jemuran Handuk Stainless /
Rak Handuk Stainless 8 Palang Model Sayap

Dimensi :
Panjang : 72 cm
Lebar : 68 cm
Tinggi : 88 cm

Pemasangan dengan sistem bongkar pasang / knock down , pemasangan mudah, bahan tebal dan kokoh sehingga tidak reyot.

Bisa digunakan di luar dan di dalam ruangan.
Sayap bisa dibuka dan ditutup sesuai lokasi/tempat.

",464c467168883f446b327f860a7a9e00
1107057064,,Kabel Colokan Magic Com / Rice Cooker,https://www.tokopedia.com/floeshop/kabel-colokan-magic-com-rice-cooker,,3946,Elektronik ~ Elektronik Dapur ~ Rice Cooker,10,true,1,,"15,000",IDR,Panjang kabel 1.8 meter,27984d99b94d0b83993afdd60ae5db6e
915723119,,Kacamata APD / Pelindung Cobra 3001,https://www.tokopedia.com/floeshop/kacamata-apd-pelindung-cobra-3001,,4219,Pertukangan ~ Alat Keselamatan ~ Safety Glasses,96,true,1,,"27,500",IDR,Produk sesuai dengan yang di gambar yah ??,4d2cd3ad4c96386b131197717be5f3fb
915516969,,Kacamata APD / Pelindung EVO 3014,https://www.tokopedia.com/floeshop/kacamata-apd-pelindung-evo-3014,,4219,Pertukangan ~ Alat Keselamatan ~ Safety Glasses,98,true,1,,"32,500",IDR,"Produk sesuai dengan yang di gambar yah ??
Bisa sambil pakai kacamata minus/plus",3e761efef8a16e37ceb3c7b2e7dd3192
915690599,,Kacamata APD / Pelindung FO 022,https://www.tokopedia.com/floeshop/kacamata-apd-pelindung-fo-022,,4219,Pertukangan ~ Alat Keselamatan ~ Safety Glasses,100,true,1,,"32,500",IDR,Produk sesuai dengan yang di gambar yah ??,157113ff4c37c2765174e5b25d317409
915674582,,Kacamata APD / Pelindung SG 22,https://www.tokopedia.com/floeshop/kacamata-apd-pelindung-sg-22,,4219,Pertukangan ~ Alat Keselamatan ~ Safety Glasses,100,true,1,,"27,500",IDR,Produk sesuai dengan yang di gambar yah ??,cdee2f3bf6d70453ac0219857f689c44
856772673,,Kaki Meja Lipat Toyama,https://www.tokopedia.com/floeshop/kaki-meja-lipat-toyama,,1042,Rumah Tangga ~ Furniture ~ Meja Makan,41,true,1,,"182,000",IDR,"Toyama Series - Kaki Meja Lipat:
Kaki meja ini cocok untuk restoran
Terbuat dari pipa aluminum vernekel sehingga kuat. Dilapisi oleh krom tebal sehingga tidak mudah rapuh.

Selama produk dapat dibeli artinya stok masih ada.

Produk Toyama Lainnya:
https://www.tokopedia.com/floeshop/etalase/toyama-series

Tinggi pada saat tidak terlipat 72cm

Barang ini hanya dikirim lewat gojek/grab, pengiriman ke luar kota tidak supported karena terlalu tinggi Jika ingin membeli grosir silakan chat pembeli",8169cd97d57bb29e2872b96ae837cd1f
1296761401,,Keranjang Baju Laundry Pakaian Model Tinggi Model Bintang,https://www.tokopedia.com/floeshop/keranjang-baju-laundry-pakaian-model-tinggi-model-bintang,,1013,Rumah Tangga ~ Laundry ~ Laundry Bag,98,true,1,,"28,000",IDR,"Keranjang Baju  Laundry Pakaian Model Tinggi

Pemesanan khusus gosend


Bahan plastik dengan model yang baik, bahan kuat sehingga tidak mudah pecah.

Cocok untuk semua keperluan Laundry, konfeksi, rumah tangga, catering dan lain-lain.
",8c1fb1197730581a7efd7daf341329fa
1056273099,,Keranjang Pakaian Baju / Laundry / Rigen Model Tinggi,https://www.tokopedia.com/floeshop/keranjang-pakaian-baju-laundry-rigen-model-tinggi,,1013,Rumah Tangga ~ Laundry ~ Laundry Bag,98,true,1,,"17,000",IDR,"Keranjang Pakaian Baju / Laundry / Rigen Model Tinggi

Pemesanan khusus gosend

Panjang:: 57 cm
Lebar:: 43 cm
Tinggi: 37 cm

Bahan plastik lentur, dan kuat sehingga tidak mudah pecah.

Cocok untuk semua keperluan Laundry, Konfeksi, Rumah tangga, Catering dan lain lain.
",ef60be7ae8f15147195ffaffdfb6bc81
948769248,,Kertas Kado (Exclusive for Purchase in FloeShop),https://www.tokopedia.com/floeshop/kertas-kado-exclusive-for-purchase-in-floeshop,,2392,Perlengkapan Pesta & Craft ~ Bungkus Kemasan ~ Kotak Kado,"999,995",true,1,,"3,000",IDR,"Khusus untuk pembelian barang di FloeShop yang ingin dibungkus menggunakan kertas kado

Silakan pilih model yang diinginkan (Setiap gambar menunjukan 2 model)

Tanyakan terlebih dahulu berapa kertas yang dibutuhkan untuk membungkus produk, karena ukuran setiap produk berbeda-beda.",7f144287ea1c1df153b431f16481ef88
873619353,,"Kipas Angin Desk Fan Sanex 8"" FD0887",https://www.tokopedia.com/floeshop/kipas-angin-desk-fan-sanex-8-fd0887,,3939,Elektronik ~ Alat Pendingin Ruangan ~ Kipas Angin Listrik,10,true,1,,"110,000",IDR,Gojek / Grab only karena ditakutkan patah dalam pengiriman kurir non instan,2d3a69c2899ab18a52455ad6e699e986
1059153977,,Kipas Angin Votre Portable SF-05,https://www.tokopedia.com/floeshop/kipas-angin-votre-portable-sf-05,,3939,Elektronik ~ Alat Pendingin Ruangan ~ Kipas Angin Listrik,10,true,1,,"45,000",IDR,"Ada beberapa varian warna, mohon tanyakan terlebih dahulu",a41c0018372471778033fc3a95707aba
873620413,,"Kipas Angin Wall Fan Kirin 16"" KEF-16WF3",https://www.tokopedia.com/floeshop/kipas-angin-wall-fan-kirin-16-kef-16wf3,,3939,Elektronik ~ Alat Pendingin Ruangan ~ Kipas Angin Listrik,10,true,1,,"315,000",IDR,Gojek / Grab only karena ditakutkan patah pada saat pengiriman kurir non instan,84efd13a309067d7f2c5778b2a649a03
1059930062,,Kocokan Telur Stainless / Pengocok Telur Stainless Steel,https://www.tokopedia.com/floeshop/kocokan-telur-stainless-pengocok-telur-stainless-steel,,3456,Dapur ~ Peralatan Baking ~ Kocokan Telur,9,true,1,,"16,500",IDR,Mohon tanyakan varian warna terlebih dahulu sebelum memesan jika ada warna yang diinginkan,b130daa4846ec2fa1d975ac037f9dd34
867290763,,Kompor Gas 1 Tungku Miyako KG 101C,https://www.tokopedia.com/floeshop/kompor-gas-1-tungku-miyako-kg-101c,,912,Dapur ~ Peralatan Masak ~ Kompor,10,true,1,,"145,000",IDR,"Miyako KG101C – Kompor Gas 1 Tungku, memiliki empat penyangga yang berfungsi dengan baik dalam memasak pada setiap perlengkapan yang digunakan. Kinerjanya pun hemat hingga 64,9% dalam skala heat input atau asupan panas 2.9 kW/jam. Apalagi dengan sistem penyalaan api mekanik yang mempermudah di setiap kali penggunaan. Begitu juga dengan perawatannya yang mudah dibersihkan.

Varian kompor lainnya:
https://www.tokopedia.com/floeshop/etalase/kompor",a4eae5b2db92439350c493e8d352bd63
867281975,,Kompor Gas 1 Tungku Miyako KG 101C WYG,https://www.tokopedia.com/floeshop/kompor-gas-1-tungku-miyako-kg-101c-wyg,,912,Dapur ~ Peralatan Masak ~ Kompor,5,true,1,,"145,000",IDR,"Miyako KG101CWYG – Kompor Gas 1 Tungku Wayang, merupakan kompor gas 1 tungku yang ringan dan mudah dibersihkan. Memiliki efisiensi 64.9% dan asupan panas sebesar 1.76 kW yang berarti hemat gas. Lengkap dengan keenam penyangganya yang menjadikan setiap perlengkapan memasak seperti fry pan, panci, wajan dan lainnya dapat digunakan secara maksimal.

Varian kompor lainnya:
https://www.tokopedia.com/floeshop/etalase/kompor",03537f0532c5620853a8bc704707ecb1
867303015,,Kompor Gas 1 Tungku Miyako KG 101SS Stainless,https://www.tokopedia.com/floeshop/kompor-gas-1-tungku-miyako-kg-101ss-stainless,,912,Dapur ~ Peralatan Masak ~ Kompor,8,true,1,,"164,000",IDR,"Memberikan hasil masakan yang lezat dengan tingkat kematangan yang sempurna. Dudukan ditungku juga lebih banyak dari kompor biasa lainnya dengan 4 penyangga sehingga tidak terjadi kemiringan pada panci atau penggorengan saat memasak. Dapat menghemat pemakaian tabung gas karena asupan panas pada kompor 1 tungku dari Miyako ini sebesar 2.9 kW.

Varian kompor lainnya:
https://www.tokopedia.com/floeshop/etalase/kompor",2dde4d35a07def5571d432e042c1d71b
